rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_섬진강,dam_nm_용담,dam_nm_임하,dam_nm_주암(본),dam_nm_합천,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.27717708780663347,0.7825307416946308,1.4836479063758006,280.8,0.603,466.0,429.0,6.7,429.0,0.755,11.0,0.7884573603642702,2.583997552432231,1,0,0,0,0,1,0,0,0,1,0,0,0
0.3538910725621164,1.6789639750827106,3.565072058385864,181.78,0.39,466.0,429.0,6.7,429.0,0.75,28.4,0.7884573603642702,3.170105660498771,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.8612855318766652,3.2005489081753167,308.696,0.662,466.0,429.0,6.7,429.0,0.5700000000000001,9.6,0.8754687373538999,2.517696472610991,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.3555743384946994,1.7557868087692374,286.7548,0.6154000000000001,466.0,429.0,6.7,429.0,0.501,-4.2,0.33647223662121295,2.374905754573672,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1.7810355058650793,1.7810355058650793,318.504,0.684,466.0,429.0,6.7,429.0,0.613,5.0,0.9555114450274365,3.0492730404820207,1,0,0,0,0,1,0,0,0,0,1,0,0
1.7107482371305656,2.6860772202918026,3.279481622978059,134.9591,0.2896,466.0,429.0,6.7,429.0,0.858,25.2,1.0986122886681096,2.624668592163159,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.643452791021378,2.0095554142156695,324.617,0.6970000000000001,466.0,429.0,6.7,429.0,0.6,5.5,1.0296194171811583,2.424802725718295,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.1333357247264952,3.6135630598044868,268.543,0.5760000000000001,466.0,429.0,6.7,429.0,0.647,20.2,0.5877866649021191,3.054001181677967,1,0,0,0,0,1,0,0,0,0,1,0,0
0.6581933512964167,2.9987277825337895,3.515329315707068,209.063,0.449,466.0,429.0,6.7,429.0,0.793,21.2,0.7419373447293773,2.3608540011180215,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,1.4372250897884336,1.8705706496523447,322.05,0.691,466.0,429.0,6.7,429.0,0.672,16.1,0.6931471805599453,2.6026896854443837,1,0,0,0,0,1,0,0,0,0,1,0,0
1.4223851812642443,2.379360931796095,3.623433855038867,234.0578,0.5023,466.0,429.0,6.7,429.0,0.863,14.4,1.0647107369924282,0.8754687373538999,1,0,0,0,0,0,0,1,0,0,1,0,0
0.19251938177040062,2.437727686936339,3.449098261646703,271.48,0.583,466.0,429.0,6.7,429.0,0.868,18.0,0.6418538861723948,1.7227665977411035,1,0,0,0,0,0,1,0,0,0,1,0,0
1.362104122318673,0.0,1.9540200320186933,291.8672,0.6263000000000001,466.0,429.0,6.7,429.0,0.88,17.0,1.2237754316221157,0.5306282510621704,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.3121094629305141,3.6177056346594116,226.1118,0.4852,466.0,429.0,6.7,429.0,0.685,17.8,0.8754687373538999,2.1162555148025524,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,1.6409365794934714,3.5841298629148657,157.9389,0.3389,466.0,429.0,6.7,429.0,0.794,21.0,0.6418538861723948,2.3513752571634776,1,0,0,0,0,0,0,1,0,0,0,1,0
1.773985782239727,2.726871955342798,3.4443845768886914,105.8927,0.2271999999999999,466.0,429.0,6.7,429.0,0.8150000000000001,27.3,0.9555114450274365,1.8245492920510458,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,1.4075664963954302,1.4075664963954302,296.8435,0.637,466.0,429.0,6.7,429.0,0.768,8.7,0.5306282510621704,2.810606789427302,1,0,0,0,0,0,0,1,0,1,0,0,0
0.8413085315404658,2.6338294020709547,3.5413360646558574,324.222,0.696,466.0,429.0,6.7,429.0,0.953,19.3,0.4054651081081644,2.005525858729668,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.1108701860636117,3.034712573194875,294.5402,0.6321,466.0,429.0,6.7,429.0,0.486,14.5,0.832909122935104,2.5877640352277083,1,0,0,0,0,0,0,1,0,0,1,0,0
0.19482637793242902,1.1092224677801252,1.9967390499145936,283.7516,0.6089,466.0,429.0,6.7,429.0,0.5870000000000001,-1.0,0.6931471805599453,2.655352412101761,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1.6667629790533698,3.162855586590049,183.938,0.395,466.0,429.0,6.7,429.0,0.7270000000000001,17.1,0.832909122935104,3.114847754444153,1,0,0,0,0,1,0,0,0,1,0,0,0
1.1891535394275852,1.5000693753787353,2.201437910989088,307.5452,0.66,466.0,429.0,6.7,429.0,0.8029999999999999,-1.0,0.6418538861723948,1.667706820558076,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.2536197442153498,1.9400357858627129,86.3449,0.1853,466.0,429.0,6.7,429.0,0.718,-0.4,0.6931471805599453,1.62924053973028,1,0,0,0,0,0,0,0,1,0,0,0,1
0.09776171778249576,2.1481510396869816,1.8373699804801074,310.1099,0.6655,466.0,429.0,6.7,429.0,0.87,6.3,0.4054651081081644,0.5306282510621704,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.0855270491194542,2.0051220086871595,288.3042,0.6187,466.0,429.0,6.7,429.0,0.788,11.1,0.4700036292457356,2.2082744135228043,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,3.7384788146052204,1.7867469274045107,274.769,0.59,466.0,429.0,6.7,429.0,0.836,17.5,0.9555114450274365,1.3812818192963463,1,0,0,0,0,1,0,0,0,1,0,0,0
0.9294043710195381,2.382043014328761,3.098288861879083,129.8553,0.2787,466.0,429.0,6.7,429.0,0.826,22.8,0.832909122935104,0.5877866649021191,1,0,0,0,0,0,0,0,1,0,0,1,0
2.245771325639027,1.9945642495467342,1.6290444420730188,299.729,0.643,466.0,429.0,6.7,429.0,0.94,8.4,0.5877866649021191,0.9932517730102834,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1.8519133920478021,3.2741969964561624,107.1315,0.2299,466.0,429.0,6.7,429.0,0.731,16.2,0.5306282510621704,3.060583245873607,1,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.0,2.0192933688435577,291.587,0.626,466.0,429.0,6.7,429.0,0.741,11.2,0.33647223662121295,2.379546134130174,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,0.8307328435125084,3.416709773292664,160.2227,0.3438,466.0,429.0,6.7,429.0,0.805,23.1,0.9162907318741551,2.341805806147327,1,0,0,0,0,0,0,1,0,0,0,1,0
2.287928203650412,2.168253380198754,3.624607564093796,236.3619,0.5072,466.0,429.0,6.7,429.0,0.933,15.6,0.5877866649021191,1.9726911717329554,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3.831745270137783,2.47232786758114,110.6142,0.2374,466.0,429.0,6.7,429.0,0.8240000000000001,26.8,0.9932517730102834,1.3609765531356006,1,0,0,0,0,0,0,0,1,0,0,1,0
0.6931971793099869,2.289601165435751,2.9214935236184587,120.3894,0.2583,466.0,429.0,6.7,429.0,0.914,21.2,0.4054651081081644,1.9754689512968577,1,0,0,0,0,0,0,0,1,1,0,0,0
0.3538910725621164,0.6749832099322741,3.5613585337860965,233.89,0.502,466.0,429.0,6.7,429.0,0.7290000000000001,18.3,0.7884573603642702,2.2082744135228043,1,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,3.3585334139726593,288.883,0.62,466.0,429.0,6.7,429.0,0.622,20.9,0.7419373447293773,3.1822118404966093,1,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.8796267475025636,2.1518784755693425,263.1641,0.5650000000000001,466.0,429.0,6.7,429.0,0.549,-0.4,0.33647223662121295,0.09531017980432487,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,1.9602356191999566,295.6904,0.6345000000000001,466.0,429.0,6.7,429.0,0.64,6.0,0.5877866649021191,2.2512917986064953,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.967671640836826,3.160780501677489,113.7731,0.2441,466.0,429.0,6.7,429.0,0.743,26.5,1.1631508098056809,2.9922261342247034,1,0,0,0,0,0,0,0,1,1,0,0,0
0.0,4.019818553985521,2.9496883350525844,326.396,0.7000000000000001,466.0,429.0,6.7,429.0,0.893,20.3,0.4700036292457356,1.62924053973028,1,0,0,0,0,0,1,0,0,1,0,0,0
2.239613343828006,4.969042168997893,1.628259666674688,285.029,0.612,466.0,429.0,6.7,429.0,0.924,3.3,1.33500106673234,0.5766133643039938,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.5486992761940722,1.8748743759385615,93.7314,0.2011,466.0,429.0,6.7,429.0,0.706,11.6,0.5877866649021191,2.3702437414678603,1,0,0,0,0,0,0,0,1,1,0,0,0
0.0,2.181772472777298,1.5288784045756834,275.2254,0.5906,466.0,429.0,6.7,429.0,0.7020000000000001,3.8,0.5877866649021191,2.4159137783010487,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.2576083534918454,2.022341949639263,256.475,0.55,466.0,429.0,6.7,429.0,0.456,12.6,0.6418538861723948,1.791759469228055,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,2.5324261657559766,1.7781675157085879,281.184,0.603,466.0,429.0,6.7,429.0,0.7220000000000001,13.5,0.5306282510621704,2.8160073426073025,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,1.759236277522495,283.7516,0.6089,466.0,429.0,6.7,429.0,0.848,0.4,0.4054651081081644,2.138889000323256,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1.1012754060875933,1.6120345382813663,273.902,0.588,466.0,429.0,6.7,429.0,0.787,3.3,0.7884573603642702,2.151762203259462,1,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.0,3.5783947209386646,179.3532,0.3849,466.0,429.0,6.7,429.0,0.631,17.3,0.9555114450274365,2.639057329615259,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.0420419371797154,1.8708786736806542,92.7431,0.1989999999999999,466.0,429.0,6.7,429.0,0.73,11.8,0.4700036292457356,2.312535423847214,1,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.5265021031509982,2.0491111918720017,256.9985,0.552,466.0,429.0,6.7,429.0,0.691,-3.9,0.7419373447293773,1.9315214116032138,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0877568732835496,1.3837912309017721,1.3837912309017721,316.538,0.679,466.0,429.0,6.7,429.0,0.818,-1.7,0.8754687373538999,1.4586150226995167,1,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.0,1.9616428809013808,294.1574,0.6312,466.0,429.0,6.7,429.0,0.785,7.8,0.4700036292457356,2.2082744135228043,1,0,0,0,0,0,1,0,0,1,0,0,0
2.0264362563559377,2.0453675613460844,3.3785767876246213,178.333,0.383,466.0,429.0,6.7,429.0,0.903,19.9,0.4054651081081644,1.749199854809259,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,2.0060640718750604,1.6388025210640043,323.629,0.6950000000000001,466.0,429.0,6.7,429.0,0.573,3.8,1.252762968495368,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,1,0,0
