rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_군위,dam_nm_김천부항,dam_nm_남강,dam_nm_밀양,dam_nm_보령,dam_nm_보현산,dam_nm_부안,dam_nm_성덕,dam_nm_영주,dam_nm_장흥,dam_nm_주암(조),dam_nm_횡성,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.2123656781423313,0.524136637825663,0.8808707866428946,3.455874942952851,0.63,48.7,40.1,5.5,40.1,0.647,11.6,1.1314021114911006,2.2823823856765264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,0.0,0.86625979826859,2.955108176117483,0.3738,48.7,40.1,5.5,40.1,0.509,11.3,0.9932517730102834,2.5572273113676265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.10705907229340778,0.2859305394129746,3.257134536985291,0.513,48.7,40.1,5.5,40.1,0.5750000000000001,7.8,0.9555114450274365,2.302585092994046,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.17311261770864478,0.8268035653726189,2.9044937931197197,0.354,48.7,40.1,5.5,40.1,0.747,25.0,1.1631508098056809,2.7212954278522306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0.6418538861723948,3.2766162915047725,0.523,48.7,40.1,5.5,40.1,0.418,4.3,1.4350845252893227,1.840549633397487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.5312163134137247,0.745739630679116,3.119099687504275,0.444,48.7,40.1,5.5,40.1,0.549,13.6,0.5306282510621704,2.341805806147327,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.1305385668078354,1.2652560327428346,2.3130303508555845,3.7782401526187326,0.878,48.7,40.1,5.5,40.1,0.726,28.5,1.0986122886681096,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.4643627493556498,0.4643627493556498,3.4897575586416356,0.653,48.7,40.1,5.5,40.1,0.64,19.0,0.9555114450274365,2.468099531471619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,1.9163342038096856,2.769396131340617,3.6707409414106817,0.7859999999999999,48.7,40.1,5.5,40.1,0.6809999999999999,30.3,0.9932517730102834,2.4423470353692043,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.04401688541677432,0.21026092548319608,2.7766429925678215,0.3093,48.7,40.1,5.5,40.1,0.731,12.2,0.6418538861723948,2.2925347571405443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.3285840637722067,0.676509539406922,2.822622160842209,0.3249,48.7,40.1,5.5,40.1,0.596,17.2,1.547562508716013,2.4849066497880004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.122796549385601,2.9104466792716304,0.908661704709664,3.334630137390042,0.556,48.7,40.1,5.5,40.1,0.84,24.7,1.0986122886681096,1.7404661748405044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,0.48550781578170077,3.4689806329646156,0.639,48.7,40.1,5.5,40.1,0.67,11.4,0.5306282510621704,2.272125885509337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
