,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,valid_rsvwt_cpcty_qy,region_nm,avg_temp,avg_wind(m/s),avg_hmdty(%)
5646,임하,2022-11-12,0.0,9849.6,710726.4,231.7609,38.95,424,안동,15.5,1.0,76.1
5647,안동,2022-11-13,18.1837,739065.6,2221603.2,679.6312,54.46,1000,안동,14.3,2.6,71.5
5648,임하,2022-11-13,6.943,151027.2,710553.6,231.2014,38.86,424,안동,14.3,2.6,71.5
5649,안동,2022-11-14,0.0,1111708.8,2222121.6,678.5208,54.37,1000,안동,9.7,1.2,69.0
5650,임하,2022-11-14,0.0,150336.0,708912.0,230.6428,38.76,424,안동,9.7,1.2,69.0
5651,안동,2022-11-15,0.0,742435.2,2220912.0,677.0424,54.25,1000,안동,6.5,1.5,73.6
5652,임하,2022-11-15,0.0,12268.8,708998.3999999999,229.9461,38.65,424,안동,6.5,1.5,73.6
5653,안동,2022-11-16,0.0,744681.6,2220825.6,675.5663,54.13,1000,안동,6.5,1.5,68.8
5654,임하,2022-11-16,0.0,147484.80000000002,703814.4,229.3898,38.55,424,안동,6.5,1.5,68.8
5655,안동,2022-11-17,0.0,377654.4,2219443.1999999997,673.7244,53.98,1000,안동,6.9,0.6,64.6
5656,임하,2022-11-17,0.0,147657.6,702950.3999999999,228.8345,38.46,424,안동,6.9,0.6,64.6
5657,안동,2022-11-18,0.0,750470.4,2221257.6,672.2536,53.87,1000,안동,7.3,0.6,66.6
5658,임하,2022-11-18,0.0,12441.599999999999,705196.8,228.1417,38.34,424,안동,7.3,0.6,66.6
5659,안동,2022-11-19,0.0,385344.0,2220566.4,670.4184,53.7,1000,안동,9.1,1.2,74.6
5660,임하,2022-11-19,0.0,15206.4,706406.4,227.4505,38.23,424,안동,9.1,1.2,74.6
5661,안동,2022-11-20,0.0,391392.0,2222899.2,668.5869,53.57,1000,안동,10.3,0.7,74.9
5662,임하,2022-11-20,0.0,153446.4,705283.2000000001,226.8987,38.13,424,안동,10.3,0.7,74.9
5663,안동,2022-11-21,0.0,392601.6,2220480.0,666.759,53.43,1000,안동,9.8,0.7,74.8
5664,임하,2022-11-21,0.0,15119.999999999998,703641.6,226.2102,38.02,424,안동,9.8,0.7,74.8
5665,안동,2022-11-22,10.4794,761529.6,2221171.1999999997,665.2994,53.31,1000,안동,9.6,0.5,82.4
5666,임하,2022-11-22,17.9639,153705.6,703382.4,225.6605,37.93,424,안동,9.6,0.5,82.4
5667,안동,2022-11-23,9.1901,763948.8,2221257.6,663.8421,53.19,1000,안동,11.2,1.3,76.0
5668,임하,2022-11-23,12.5859,1247011.2,702777.6,226.2047,38.02,424,안동,11.2,1.3,76.0
5669,안동,2022-11-24,0.0,1494374.4,2222121.6,663.1143,53.13,1000,안동,6.0,0.6,77.6
5670,임하,2022-11-24,0.1469,2642371.1999999997,705283.2000000001,228.1417,38.34,424,안동,6.0,0.6,77.6
5671,안동,2022-11-25,0.1814,766972.8,2220739.1999999997,661.6606,53.02,1000,안동,6.2,0.7,73.9
5672,임하,2022-11-25,0.0,980380.7999999999,703468.7999999999,228.4186,38.39,424,안동,6.2,0.7,73.9
5673,안동,2022-11-26,0.0,1002326.4,2221603.2,660.4413,52.92,1000,안동,7.6,2.0,53.5
5674,임하,2022-11-26,0.0,704678.4,704678.4,228.4186,38.39,424,안동,7.6,2.0,53.5
5675,안동,2022-11-27,0.0,539308.8,2220393.6,658.7602,52.79,1000,안동,4.2,0.7,53.4
5676,임하,2022-11-27,0.0,429926.4,706838.3999999999,228.1417,38.34,424,안동,4.2,0.7,53.4
5677,안동,2022-11-28,8.8723,1136678.4000000001,2221862.4,657.675,52.7,1000,안동,6.3,0.7,72.3
5678,임하,2022-11-28,4.747,427766.39999999997,704419.2000000001,227.8651,38.3,424,안동,6.3,0.7,72.3
5679,안동,2022-11-29,19.1474,2221257.6,2221257.6,657.675,52.7,1000,안동,9.5,2.3,69.6
5680,임하,2022-11-29,23.3811,1255910.4,702345.6,228.4186,38.39,424,안동,9.5,2.3,69.6
5681,안동,2022-11-30,0.0,2583619.1999999997,2222035.2,658.0366,52.73,1000,안동,-2.3,4.0,32.9
5682,임하,2022-11-30,0.0961,1953504.0,704332.7999999999,229.6678,38.6,424,안동,-2.3,4.0,32.9
5683,안동,2022-12-01,0.0,1817596.7999999998,2179180.8000000003,657.675,52.7,1000,안동,-3.6,2.3,40.1
5684,임하,2022-12-01,0.0,1260403.2,703641.6,230.2246,38.69,424,안동,-3.6,2.3,40.1
5685,안동,2022-12-02,0.0,1816819.2,2178230.4,657.3136,52.67,1000,안동,-2.8,1.3,55.5
5686,임하,2022-12-02,0.0,843696.0,704332.7999999999,230.3639,38.72,424,안동,-2.8,1.3,55.5
5687,안동,2022-12-03,0.0,1094428.8,2177884.8000000003,656.2301,52.6,1000,안동,-0.4,0.9,67.8
5688,임하,2022-12-03,0.0,705196.8,705196.8,230.3639,38.72,424,안동,-0.4,0.9,67.8
5689,안동,2022-12-04,0.0,736819.2000000001,2179353.6,654.7876,52.47,1000,안동,0.3,2.3,37.8
5690,임하,2022-12-04,1.3172,564624.0,703987.2,230.2246,38.69,424,안동,0.3,2.3,37.8
5691,안동,2022-12-05,0.0,1098230.4000000001,2178576.0,653.7073,52.38,1000,안동,-1.1,1.9,30.6
5692,임하,2022-12-05,0.0,423878.39999999997,702432.0000000001,229.9461,38.65,424,안동,-1.1,1.9,30.6
5693,안동,2022-12-06,0.0,741484.8,2179872.0,652.2689,52.27,1000,안동,-1.6,1.3,61.4
5694,임하,2022-12-06,0.0,286502.39999999997,703814.4,229.5288,38.58,424,안동,-1.6,1.3,61.4
5695,안동,2022-12-07,0.0,1101081.6,2178316.8,651.1917,52.18,1000,안동,2.8,1.6,70.3
5696,임하,2022-12-07,0.0,425865.60000000003,703728.0,229.2509,38.53,424,안동,2.8,1.6,70.3
5697,안동,2022-12-08,0.0,744508.8,2178748.8,649.7575,52.06,1000,안동,2.9,1.0,59.8
5698,임하,2022-12-08,0.0,289094.4,705455.9999999999,228.8345,38.46,424,안동,2.9,1.0,59.8
5699,안동,2022-12-09,0.0,746841.6,2178662.4,648.3256,51.95,1000,안동,0.5,0.6,69.6
5700,임하,2022-12-09,0.0,288576.0,704419.2000000001,228.4186,38.39,424,안동,0.5,0.6,69.6
5701,안동,2022-12-10,0.0,619833.6,2177798.4,646.7676,51.82,1000,안동,1.2,0.8,75.5
5702,임하,2022-12-10,0.0,288489.6,703728.0,228.0034,38.32,424,안동,1.2,0.8,75.5
5703,안동,2022-12-11,0.0,522201.6,2177193.6,645.1127,51.69,1000,안동,1.1,0.9,63.5
5704,임하,2022-12-11,0.0,151200.0,704073.6,227.4505,38.23,424,안동,1.1,0.9,63.5
5705,안동,2022-12-12,0.0,398822.39999999997,2178576.0,643.3329,51.55,1000,안동,1.8,1.0,62.3
5706,임하,2022-12-12,0.0,289958.39999999997,703987.2,227.0365,38.16,424,안동,1.8,1.0,62.3
5707,안동,2022-12-13,1.7793,929836.8,574214.4,643.6885,51.58,1000,안동,1.8,3.4,71.3
5708,임하,2022-12-13,0.3321,54086.4,2214518.4,224.8761,37.79,424,안동,1.8,3.4,71.3
5709,안동,2022-12-14,0.0,570240.0,570240.0,643.6885,51.58,1000,안동,-6.6,4.3,47.3
5710,임하,2022-12-14,0.0,266198.4,2215987.2,222.9263,37.47,424,안동,-6.6,4.3,47.3
5711,안동,2022-12-15,0.0,570240.0,570240.0,643.6885,51.58,1000,안동,-5.2,0.7,73.3
5712,임하,2022-12-15,0.0,314064.0,2214086.4,221.0263,37.15,424,안동,-5.2,0.7,73.3
5713,안동,2022-12-16,0.0,570240.0,570240.0,643.6885,51.58,1000,안동,-3.3,2.0,43.4
5714,임하,2022-12-16,0.0,56678.4,2214259.2,218.8687,36.78,424,안동,-3.3,2.0,43.4
5715,안동,2022-12-17,0.0,214617.6,570240.0,643.3329,51.55,1000,안동,-5.1,2.3,44.1
5716,임하,2022-12-17,0.0,203558.4,2213136.0,216.8591,36.45,424,안동,-5.1,2.3,44.1
5717,안동,2022-12-18,0.0,214704.0,570240.0,642.9774,51.52,1000,안동,-8.2,3.2,43.0
5718,임하,2022-12-18,0.0,218160.0,2215209.6,214.8621,36.11,424,안동,-8.2,3.2,43.0
5719,안동,2022-12-19,0.0,570240.0,570240.0,642.9774,51.52,1000,안동,-6.2,1.8,55.3
5720,임하,2022-12-19,0.0,97200.0,2213740.8,212.7455,35.76,424,안동,-6.2,1.8,55.3
5721,안동,2022-12-20,0.0,214876.80000000002,570240.0,642.622,51.49,1000,안동,-4.3,1.0,62.4
5722,임하,2022-12-20,0.0,241919.99999999997,2213568.0,210.7738,35.42,424,안동,-4.3,1.0,62.4
5723,안동,2022-12-21,3.6037,751852.8,2171836.8,641.2021,51.4,1000,안동,-2.7,0.5,84.3
5724,임하,2022-12-21,3.5313,175824.0,699580.7999999999,210.2501,35.34,424,안동,-2.7,0.5,84.3
5725,안동,2022-12-22,0.0,53568.0,2179008.0,639.0766,51.21,1000,안동,-5.6,4.0,50.9
5726,임하,2022-12-22,0.1098,47347.200000000004,700876.8,209.5966,35.23,424,안동,-5.6,4.0,50.9
5727,안동,2022-12-23,0.0,131500.8,2180995.1999999997,637.027,51.04,1000,안동,-9.2,4.7,52.5
5728,임하,2022-12-23,0.0,49507.2,701654.4,208.9444,35.12,424,안동,-9.2,4.7,52.5
5729,안동,2022-12-24,0.0,345427.2,2178662.4,635.1938,50.9,1000,안동,-9.4,1.0,59.8
5730,임하,2022-12-24,0.0,179798.4,700617.6,208.4237,35.03,424,안동,-9.4,1.0,59.8
5731,안동,2022-12-25,0.0,67996.8,2178230.4,633.0835,50.73,1000,안동,-6.4,1.4,65.8
5732,임하,2022-12-25,0.0,48038.4,697852.8,207.7739,34.92,424,안동,-6.4,1.4,65.8
5733,안동,2022-12-26,0.0,455327.99999999994,2209766.4,631.3291,50.59,1000,안동,-5.7,0.6,70.5
5734,임하,2022-12-26,0.0,179280.00000000003,698198.3999999999,207.255,34.83,424,안동,-5.7,0.6,70.5
5735,안동,2022-12-27,0.0,108950.4,2209334.4,629.2286,50.42,1000,안동,-4.0,1.0,62.6
5736,임하,2022-12-27,0.0,51148.799999999996,698630.4,206.6075,34.72,424,안동,-4.0,1.0,62.6
5737,안동,2022-12-28,0.0,0.0,2210716.8,626.9802,50.24,1000,안동,-2.8,2.3,60.3
5738,임하,2022-12-28,0.0,53654.4,699840.0,205.9614,34.62,424,안동,-2.8,2.3,60.3
5739,안동,2022-12-29,0.0,0.0,2211667.1999999997,624.7101,50.1,1000,안동,-2.6,2.3,49.0
5740,임하,2022-12-29,0.0,54172.8,699062.3999999999,205.3165,34.5,424,안동,-2.6,2.3,49.0
5741,안동,2022-12-30,0.0,170121.6,2614118.4,622.2662,49.86,1000,안동,-3.0,1.6,61.9
5742,임하,2022-12-30,0.0,184291.2,699235.2,204.8016,34.42,424,안동,-3.0,1.6,61.9
5743,안동,2022-12-31,0.0,191894.4,2614550.4,619.8435,49.67,1000,안동,-1.3,2.2,58.9
5744,임하,2022-12-31,0.0,55555.200000000004,698112.0,204.159,34.31,424,안동,-1.3,2.2,58.9
5745,임하,2020-09-05,4.04,5042476.8,30299011.2,336.879,56.6,424,안동,19.8,1.0,84.5
5746,임하,2020-09-08,0.0,21673440.0,8197459.2,453.912,76.3,424,안동,23.2,2.5,67.0
5747,임하,2020-09-10,0.0965,3881519.9999999995,8251632.0,449.08,75.5,424,안동,21.1,0.8,84.1
5748,임하,2020-09-16,0.0,1195430.4000000001,8548848.0,412.02,69.3,424,안동,20.7,0.8,84.9
5749,임하,2020-09-17,1.0794,1103414.4000000001,8574076.799999999,404.55,68.0,424,안동,20.4,1.0,87.8
5750,임하,2020-09-22,0.0965,580262.4,3786048.0,372.031,62.5,424,안동,16.4,1.5,72.9
5751,임하,2020-09-23,0.1092,790819.2000000001,3778876.8000000003,369.043,62.0,424,안동,16.9,1.4,72.6
5752,임하,2020-09-28,0.0,499046.39999999997,3783542.4,352.808,59.3,424,안동,16.5,1.0,75.4
5753,임하,2020-09-30,0.0,536976.0,3780259.2,346.301,58.2,424,안동,17.5,1.1,72.4
5754,임하,2020-10-10,0.0,187142.4,2553811.2,323.068,54.3,424,안동,15.4,1.2,68.3
5755,임하,2020-10-13,0.0,196128.0,2528236.8,315.857,53.1,424,안동,12.9,1.4,65.8
5756,임하,2020-10-14,0.0,55900.8,2555020.8,313.357,52.7,424,안동,10.3,0.8,77.3
5757,임하,2020-10-24,0.0,32832.0,888364.8,293.991,49.4,424,안동,8.2,2.9,45.9
5758,임하,2020-10-27,0.0,33350.4,884563.2,291.603,49.0,424,안동,10.9,0.8,73.9
5759,임하,2020-11-05,0.0,0.0,984182.4,284.004,47.7,424,안동,6.3,0.6,54.3
5760,임하,2020-11-16,0.0,27820.8,999561.6000000001,273.794,46.0,424,안동,11.0,1.0,70.3
5761,임하,2020-11-19,35.4059,1008806.4,1008806.4,272.021,45.7,424,안동,15.9,2.6,82.9
5762,임하,2020-11-21,0.0,521424.0,1002412.8,271.219,45.6,424,안동,3.9,0.6,82.9
5763,임하,2020-11-26,0.0,211680.00000000003,1003276.8,267.559,45.0,424,안동,5.2,0.7,73.1
5764,임하,2020-11-27,0.0,54777.6,1001808.0,266.612,44.8,424,안동,5.2,2.7,63.0
5765,임하,2020-11-28,0.0,217036.8,1003795.2000000001,265.825,44.7,424,안동,1.6,2.5,46.6
5766,임하,2020-12-07,0.0,85017.6,1002931.2000000001,257.77,43.3,424,안동,1.9,1.6,64.3
5767,임하,2020-12-11,0.0,201744.0,655344.0,254.58,42.8,424,안동,3.7,0.9,65.1
5768,임하,2020-12-15,0.0,54950.4,654912.0,252.172,42.4,424,안동,-6.8,3.3,28.0
5769,임하,2020-12-17,0.0,56246.4,653702.4,250.976,42.2,424,안동,-5.9,2.0,38.5
5770,임하,2020-12-25,0.0,68083.2,656035.2,246.239,41.4,424,안동,-0.7,2.6,48.0
5771,임하,2020-12-29,0.5419,0.0,658713.6,243.899,41.0,424,안동,1.3,1.3,76.1
5772,임하,2021-01-01,0.0,54172.8,1068422.4,241.722,40.6,424,안동,-4.0,2.2,61.5
5773,임하,2021-01-03,0.0,60912.0,1068422.4,239.703,40.3,424,안동,-3.5,3.2,36.6
5774,임하,2021-01-04,0.0,66700.8,1070841.6,238.699,40.1,424,안동,-3.3,0.8,48.4
5775,임하,2021-01-05,0.0,66009.6,1066867.2,237.698,40.0,424,안동,-3.1,2.3,42.0
5776,임하,2021-01-08,0.0,0.0,1067126.4000000001,234.574,39.4,424,안동,-12.2,3.1,32.9
5777,임하,2021-01-12,0.0,83894.4,1062028.8,230.643,38.8,424,안동,-5.1,1.1,62.0
5778,임하,2021-01-15,0.0,0.0,1064534.4,227.589,38.3,424,안동,4.3,1.4,58.1
5779,임하,2021-01-18,0.1945,0.0,1066089.6,224.701,37.8,424,안동,-3.7,2.2,64.6
5780,임하,2021-01-23,0.9053,120182.4,1065571.2,219.946,37.0,424,안동,6.6,1.6,76.4
5781,임하,2021-01-24,0.6749,123465.6,1066003.2,219.003,36.8,424,안동,6.0,1.3,70.5
5782,임하,2021-01-26,4.4473,127008.0,1064016.0,217.126,36.5,424,안동,3.6,1.1,86.4
5783,임하,2021-01-30,0.0,7776.0,1065571.2,213.141,35.8,424,안동,-2.8,1.2,46.9
5784,임하,2021-01-31,0.0,141782.4,1064534.4,212.219,35.7,424,안동,0.9,0.8,51.0
5785,임하,2021-02-10,0.0,1468.8000000000002,649468.8,206.866,34.8,424,안동,1.2,1.7,55.1
5786,임하,2021-02-28,0.0841,17107.2,645235.2,196.924,33.1,424,안동,5.2,1.0,70.5
5787,임하,2021-03-01,47.3039,896832.0000000001,645753.6,197.175,33.1,424,안동,6.0,1.2,90.8
5788,임하,2021-03-03,1.2878,1913587.2,646012.8,200.711,33.7,424,안동,2.3,0.9,70.1
5789,임하,2021-03-06,0.0,775353.6,648000.0,201.602,33.9,424,안동,4.2,2.8,69.5
5790,임하,2021-03-07,0.0,772156.7999999999,644803.2,201.729,33.9,424,안동,4.9,1.1,65.8
5791,임하,2021-03-09,0.0,518572.8,645926.4,201.602,33.9,424,안동,7.1,1.7,58.5
5792,임하,2021-03-12,15.1522,646099.2,646099.2,201.22,33.8,424,안동,7.5,0.6,81.6
5793,임하,2021-03-15,0.0,1028332.7999999999,646185.6,201.857,33.9,424,안동,10.1,1.2,63.4
5794,임하,2021-03-21,0.228,397267.2,651888.0,201.347,33.8,424,안동,6.7,4.2,59.9
5795,임하,2021-03-26,0.0,276048.0,656121.6,199.697,33.6,424,안동,13.1,1.4,44.6
5796,임하,2021-03-28,8.9125,651801.6,651801.6,199.317,33.5,424,안동,11.4,2.9,80.3
5797,임하,2021-03-29,0.0,1537488.0000000002,651110.3999999999,200.204,33.7,424,안동,12.8,3.5,43.1
5798,임하,2021-04-02,0.0,661564.8,661564.8,200.077,33.6,424,안동,14.3,2.4,55.5
5799,임하,2021-04-05,0.0,8789212.8,664156.8,235.99,39.7,424,안동,8.5,1.6,54.6
5800,임하,2021-04-11,0.0,813888.0,668736.0,242.881,40.8,424,안동,12.5,1.3,48.6
5801,임하,2021-04-12,16.9869,1106524.8,670550.4,243.317,40.9,424,안동,11.0,0.7,72.3
5802,임하,2021-04-16,0.0,1256601.6,668304.0,246.975,41.5,424,안동,11.4,1.7,62.5
5803,임하,2021-04-23,0.0,378259.2,672105.6,246.239,41.4,424,안동,15.3,2.0,43.8
5804,임하,2021-04-24,0.0,380592.0,674179.2,245.946,41.3,424,안동,15.7,1.3,53.3
5805,임하,2021-04-26,0.0,381801.6,674611.2,245.213,41.2,424,안동,12.7,1.3,52.1
5806,임하,2021-04-28,0.0,383702.39999999997,675648.0,244.337,41.1,424,안동,16.7,2.1,44.3
5807,임하,2021-05-01,17.3408,543196.8,1415318.4,242.736,40.8,424,안동,10.0,2.0,75.5
5808,임하,2021-05-11,1.302,557884.7999999999,1406851.2000000002,234.574,39.4,424,안동,13.8,1.9,65.9
5809,임하,2021-05-12,0.0,703123.2,1408752.0,233.868,39.3,424,안동,16.0,2.1,55.3
5810,임하,2021-05-25,1.712,1143936.0,679104.0,262.079,44.1,424,안동,14.9,2.3,57.0
5811,임하,2021-05-31,3.6292,651715.2000000001,1114732.8,260.532,43.8,424,안동,18.2,1.5,74.8
5812,임하,2021-06-02,0.0,489715.2,1563840.0000000002,258.534,43.5,424,안동,23.0,0.9,60.4
5813,임하,2021-06-01,0.0,612489.6000000001,1536364.8,259.609,43.6,424,안동,20.5,1.2,71.4
5814,임하,2021-06-29,0.0,373852.8,1369094.4,235.99,39.7,424,안동,23.4,1.4,70.1
5815,임하,2021-06-13,0.0,513302.39999999997,1560816.0,251.275,42.2,424,안동,24.2,1.4,70.8
5816,임하,2021-06-03,26.6537,952214.4,1564185.5999999999,257.923,43.4,424,안동,17.9,0.9,89.9
5817,임하,2021-06-21,2.5579,319075.2,1339718.4,243.608,40.9,424,안동,22.8,2.2,63.9
5818,임하,2021-07-07,31.2262,13283568.0,1054166.4000000001,249.785,42.0,424,안동,24.3,0.9,90.4
5819,임하,2021-07-10,13.0305,8816515.200000001,1460678.4,309.103,52.0,424,안동,23.9,1.2,84.6
5820,임하,2021-07-19,0.0,574214.4,1471478.4,316.752,53.2,424,안동,26.5,0.8,79.1
5821,임하,2021-07-24,0.0,230342.4,1471910.4000000001,310.871,52.3,424,안동,27.8,1.5,69.3
5822,임하,2021-07-26,0.0,60220.799999999996,1471651.2000000002,308.221,51.8,424,안동,27.8,1.6,69.0
5823,임하,2021-07-28,0.0,66787.2,1470441.5999999999,305.586,51.4,424,안동,27.4,1.6,69.3
5824,임하,2021-07-30,0.0,194313.6,1415577.6,302.965,50.9,424,안동,28.7,1.0,74.1
5825,임하,2021-08-24,41.1758,21868963.2,696902.4,303.837,51.1,424,안동,23.0,1.0,92.0
5826,임하,2021-08-03,0.0,813888.0,1505520.0,298.975,50.3,424,안동,27.3,1.0,82.5
5827,임하,2021-08-23,27.7943,2500848.0,1500854.4,282.665,47.5,424,안동,21.6,0.8,92.3
5828,임하,2021-08-14,13.4112,492307.2,1502928.0,285.35,48.0,424,안동,22.6,0.9,86.1
5829,임하,2021-08-25,5.7546,13242268.799999999,685843.2,316.394,53.2,424,안동,22.4,0.8,92.6
5830,임하,2021-08-08,2.3987,136425.6,1503014.4000000001,292.966,49.2,424,안동,25.0,1.1,86.0
5831,임하,2021-08-02,8.0922,791942.4,1484611.2,299.666,50.4,424,안동,26.5,1.1,85.5
5832,임하,2021-08-19,0.2169,2166480.0,1502668.8,281.333,47.3,424,안동,22.1,0.9,85.0
5833,임하,2021-09-04,0.0,3709238.4,1080518.4,379.879,63.9,424,안동,20.2,1.1,75.5
5834,임하,2021-09-17,37.1605,6936624.0,1408752.0,388.048,65.2,424,안동,18.2,1.0,90.8
5835,임하,2021-09-20,0.1448,1407283.2,1407283.2,391.765,65.8,424,안동,21.0,2.0,76.6
5836,임하,2021-09-26,0.0,1408752.0,1408752.0,392.179,65.9,424,안동,20.0,1.4,71.8
5837,임하,2021-09-27,0.3728,1001289.6000000001,1208563.2,391.972,65.9,424,안동,19.2,1.4,76.6
5838,임하,2021-10-07,0.1092,550627.2000000001,969580.7999999999,397.597,66.8,424,안동,20.5,1.2,79.8
5839,임하,2021-10-08,1.3443,340329.6,968112.0,396.969,66.7,424,안동,19.4,0.6,89.4
5840,임하,2021-10-09,3.989,549676.8,967852.8,396.551,66.7,424,안동,21.4,1.0,84.3
5841,임하,2021-10-13,0.0,3167769.6,978739.2,401.589,67.5,424,안동,16.8,1.0,82.9
5842,임하,2021-10-18,0.0,2733868.8,1233446.4,411.376,69.1,424,안동,7.4,0.8,66.0
5843,임하,2021-10-26,0.0,483839.99999999994,1338422.4,408.379,68.6,424,안동,9.8,0.8,79.1
5844,임하,2021-10-27,0.0,485222.39999999997,1338508.8,407.526,68.5,424,안동,11.8,1.1,70.9
5845,임하,2021-10-28,0.0,274492.8,1339286.4,406.461,68.3,424,안동,10.8,1.1,70.8
5846,임하,2021-10-31,0.0,489542.4,1337040.0,403.702,67.9,424,안동,10.9,0.6,81.5
5847,임하,2021-11-01,0.0,270691.2,1328227.2,402.645,67.7,424,안동,11.3,1.2,74.6
5848,임하,2021-11-03,0.0,274492.8,1327968.0,400.536,67.3,424,안동,10.5,0.9,71.9
5849,임하,2021-11-06,0.0,282096.0,1329264.0,397.178,66.8,424,안동,12.1,1.2,73.0
5850,임하,2021-11-10,0.3988,286416.0,1326412.8,393.425,66.12,424,안동,5.2,2.9,73.3
5851,임하,2021-11-13,0.0,290131.2,1324252.8,390.316,65.6,424,안동,5.6,1.3,68.9
5852,임하,2021-11-14,0.0,85536.0,1323907.2,389.078,65.4,424,안동,8.0,1.1,72.6
5853,임하,2021-11-17,0.0,93657.6,1324598.4,385.789,64.8,424,안동,5.7,1.0,66.0
5854,임하,2021-11-19,0.0,301190.4,1322524.8,383.54,64.5,424,안동,9.9,1.2,77.1
5855,임하,2021-11-22,0.1448,104630.40000000001,1322179.2000000002,379.879,63.9,424,안동,5.0,3.8,58.3
5856,임하,2021-11-27,0.0,118195.20000000001,1322179.2000000002,373.832,62.8,424,안동,2.2,0.6,53.4
5857,임하,2021-11-30,16.0893,327801.6,1324166.4000000001,370.236,62.2,424,안동,3.2,2.0,80.3
5858,임하,2021-12-01,0.0,329097.60000000003,1323648.0,369.2414,62.1,424,안동,-0.1,4.8,38.6
5859,임하,2021-12-07,0.0,359596.8,1341964.8,362.724,61.0,424,안동,4.9,0.8,76.1
5860,임하,2021-12-09,0.0,207964.8,1381276.8,360.1784,60.5,424,안동,4.2,0.7,81.4
5861,임하,2021-12-11,0.0,212976.0,1381104.0,357.8396,60.1,424,안동,7.0,1.1,73.5
5862,임하,2021-12-12,0.0,21945.6,1381449.6,356.4801,59.9,424,안동,3.9,3.3,51.8
5863,임하,2021-12-13,0.0,218591.99999999997,1381017.6,355.3177,59.7,424,안동,-2.0,2.3,36.3
5864,임하,2021-12-17,0.0,37411.2,1380326.4000000001,350.1185,58.8,424,안동,-2.0,5.1,33.5
5865,임하,2021-12-19,0.0,45792.0,1382227.2,347.6337,58.4,424,안동,-0.3,2.7,51.1
5866,임하,2021-12-20,0.0,48297.600000000006,1381276.8,346.3007,58.2,424,안동,3.9,1.2,59.9
5867,임하,2022-02-19,0.0,0.0,1108598.4,278.4895,46.8,424,안동,-0.3,2.0,40.1
5868,임하,2022-02-24,0.0,153446.4,1122940.8,273.1477,45.9,424,안동,-2.8,2.5,33.5
5869,임하,2022-02-25,0.0,0.0,1105488.0,272.021,45.7,424,안동,2.2,1.9,46.8
5870,임하,2022-02-28,0.0,151545.6,1106611.2,268.9853,45.2,424,안동,4.7,1.0,37.6
5871,임하,2022-03-04,0.0,8899.199999999999,1106092.8,264.5708,44.5,424,안동,7.4,1.8,42.6
5872,임하,2022-03-13,29.263,493776.0,1101254.4000000001,255.7908,43.0,424,안동,12.3,0.8,84.6
5873,임하,2022-03-17,6.0778,647222.4,1100304.0,254.2777,42.7,424,안동,7.3,2.5,75.4
5874,임하,2022-03-22,0.0,1398470.4,1093737.6,257.1594,43.2,424,안동,6.2,1.5,53.5
5875,임하,2022-03-24,0.0,943228.7999999999,1095552.0,256.8547,43.2,424,안동,6.0,0.9,66.5
5876,임하,2022-03-26,11.3712,1097193.6,1097193.6,256.7025,43.1,424,안동,11.7,2.2,84.0
5877,임하,2022-03-29,0.0,1020038.3999999999,1096761.6,258.9176,43.5,424,안동,8.9,1.2,53.8
5878,성덕,2019-01-01,0.0,0.0,58752.00000000001,20.6,73.8,24.8,청송군,-4.8,2.5,58.6
5879,성덕,2019-01-02,0.0,6912.0,43027.2,20.564,73.7,24.8,청송군,-4.4,2.1,49.4
5880,성덕,2019-01-03,0.0,0.0,31104.0,20.528,73.6,24.8,청송군,-5.5,1.1,48.3
5881,성덕,2019-01-04,0.0,0.0,31881.6,20.492,73.5,24.8,청송군,-2.8,1.7,50.3
5882,성덕,2019-01-05,0.0,0.0,32400.0,20.456,73.3,24.8,청송군,-1.3,2.1,53.5
5883,성덕,2019-01-06,0.0,0.0,31968.0,20.42,73.2,24.8,청송군,-5.5,0.7,54.6
5884,성덕,2019-01-07,0.0,0.0,31968.0,20.384,73.1,24.8,청송군,-3.1,1.6,51.0
5885,성덕,2019-01-08,0.0,0.0,31968.0,20.348,72.9,24.8,청송군,-0.8,3.9,37.9
5886,성덕,2019-01-09,0.0,0.0,31968.0,20.312,72.8,24.8,청송군,-6.3,0.7,52.4
5887,성덕,2019-01-10,0.0,0.0,31968.0,20.277,72.7,24.8,청송군,-0.6,2.7,45.3
5888,성덕,2019-01-11,0.0,8121.6,31968.0,20.253,72.6,24.8,청송군,-1.0,0.5,68.1
5889,성덕,2019-01-12,8.3846,8121.6,31968.0,20.229,72.5,24.8,청송군,0.5,0.2,94.4
5890,성덕,2019-01-13,0.0,0.0,31968.0,20.193,72.4,24.8,청송군,-0.2,0.5,91.8
5891,성덕,2019-01-14,0.0,8208.0,31968.0,20.169,72.3,24.8,청송군,-0.8,0.5,89.0
5892,성덕,2019-01-15,0.0,0.0,31968.0,20.122,72.1,24.8,청송군,0.1,2.9,66.3
5893,성덕,2019-01-16,0.0,0.0,31968.0,20.086,72.0,24.8,청송군,-4.5,3.1,45.6
5894,성덕,2019-01-17,0.0,8294.4,31968.0,20.063,71.9,24.8,청송군,-0.8,2.9,57.1
5895,성덕,2019-01-18,0.0,0.0,31968.0,20.027,71.8,24.8,청송군,-2.4,1.0,60.5
5896,성덕,2019-01-19,0.0,0.0,31968.0,19.992,71.7,24.8,청송군,0.4,0.5,60.4
